constructorStandingsId,raceId,name,points,position,positionText,wins
19602,736,Lotus-Borgward,0.0,17,17,0
19601,736,ENB,0.0,10,10,0
19600,736,Brabham,3.0,7,7,0
19598,736,Cooper,0.0,11,11,0
19800,719,De Tomaso,0.0,10,10,0
19791,719,BRM,9.0,1,1,1
19624,737,Team Lotus,0.0,14,14,0
19623,737,De Tomaso-Osca,0.0,17,17,0
19622,737,De Tomaso,0.0,18,18,0
19621,737,Lotus-Borgward,0.0,19,19,0
19620,737,Cooper-Alfa Romeo,0.0,13,13,0
19619,737,LDS,0.0,12,12,0
19615,737,Cooper,0.0,11,11,0
19613,737,Lotus-BRM,1.0,8,8,0
19340,740,BRM,0.0,6,6,0
19333,739,BRM,0.0,6,6,0
19327,738,Lotus-Climax,9.0,1,1,1
19548,733,Ferrari,14.0,4,4,0
19547,733,Lotus-Climax,24.0,1,1,2
19334,739,Emeryson,0.0,7,7,0
19538,732,Cooper-Climax,17.0,2,2,1
19539,732,Porsche,12.0,5,5,1
19546,733,BRM,23.0,2,2,1
19341,740,Emeryson,0.0,7,7,0
19348,741,Emeryson,0.0,7,7,0
19349,741,De Tomaso-Osca,0.0,8,8,0
19350,741,JBW,0.0,9,9,0
19537,732,Ferrari,14.0,4,4,0
19536,732,Lotus-Climax,15.0,3,3,1
19535,732,BRM,20.0,1,1,1
19529,731,Cooper-Climax,11.0,4,4,1
19360,742,Gilby,0.0,7,7,0
19359,742,JBW,0.0,10,10,0
19358,742,De Tomaso-Osca,0.0,9,9,0
19357,742,Emeryson,0.0,8,8,0
19356,742,BRM,1.0,5,5,0
19526,731,BRM,16.0,1,1,1
19367,743,Emeryson,0.0,8,8,0
19368,743,De Tomaso-Osca,0.0,9,9,0
19369,743,JBW,0.0,11,11,0
19370,743,Gilby,0.0,7,7,0
19371,743,MBM,0.0,10,10,0
19553,733,Lotus-BRM,0.0,9,9,0
19379,744,De Tomaso-Osca,0.0,11,11,0
19380,744,JBW,0.0,12,12,0
19381,744,Gilby,0.0,7,7,0
19382,744,MBM,0.0,13,13,0
19521,730,Porsche,3.0,6,6,0
19510,729,BRM,9.0,1,1,1
19511,729,Lotus-Climax,6.0,2,2,0
19517,730,BRM,10.0,2,2,1
19518,730,Lotus-Climax,6.0,4,4,0
19560,734,Ferrari,15.0,6,6,0
19549,733,Cooper-Climax,21.0,3,3,1
19397,745,De Tomaso-Alfa Romeo,0.0,9,9,0
19396,745,Lotus-Maserati,0.0,8,8,0
19395,745,MBM,0.0,13,13,0
19394,745,Gilby,0.0,7,7,0
19393,745,JBW,0.0,12,12,0
19392,745,De Tomaso-Osca,0.0,11,11,0
19391,745,Emeryson,0.0,10,10,0
19390,745,BRM,7.0,5,5,0
19389,745,Cooper-Maserati,0.0,6,6,0
19388,745,Cooper-Climax,14.0,4,4,0
19387,745,Porsche,22.0,3,3,0
18893,761,Fry,0.0,12,12,0
18892,761,Vanwall,0.0,11,11,0
19134,755,Scarab,0.0,9,9,0
18917,763,Fry,0.0,12,12,0
18905,762,Fry,0.0,12,12,0
18904,762,Vanwall,0.0,11,11,0
18903,762,JBW,0.0,10,10,0
18902,762,Cooper-Borgward,0.0,8,8,0
18901,762,Aston Martin,0.0,5,5,0
18900,762,Maserati,0.0,7,7,0
18899,762,Porsche,0.0,9,9,0
18881,760,Fry,0.0,12,12,0
18880,760,Vanwall,0.0,11,11,0
18916,763,Vanwall,0.0,11,11,0
18915,763,JBW,0.0,10,10,0
18913,763,Aston Martin,0.0,5,5,0
18914,763,Cooper-Borgward,0.0,8,8,0
18869,759,Aston Martin,0.0,8,8,0
18868,759,Maserati,0.0,6,6,0
18867,759,Porsche,0.0,7,7,0
18866,759,Team Lotus,3.0,4,4,0
18865,759,BRM,8.0,3,3,1
18864,759,Cooper-Maserati,0.0,5,5,0
18861,758,Aston Martin,0.0,7,7,0
19063,749,Maserati,0.0,7,7,0
19123,754,Porsche,1.0,7,7,0
18853,757,Maserati,0.0,7,7,0
18846,756,Maserati,0.0,7,7,0
19940,728,LDS,0.0,13,13,0
19939,728,Lotus-Ford,0.0,15,15,0
19938,728,Alfa Romeo,0.0,16,16,0
19937,728,De Tomaso,0.0,18,18,0
19935,728,De Tomaso-Ferrari,0.0,21,21,0
19933,728,Team Lotus,0.0,19,19,0
19932,728,Stebro,0.0,10,10,0
19931,728,Cooper-Maserati,0.0,14,14,0
19930,728,Gilby,0.0,17,17,0
19928,728,Cooper-Climax,25.0,5,5,0
19907,727,Porsche,5.0,7,7,0
19906,727,Ferrari,24.0,3,3,1
19904,727,Lotus-BRM,4.0,8,8,0
19888,726,Ferrari,24.0,3,3,1
19887,726,Lotus-Climax,51.0,1,1,5
19886,726,Lotus-BRM,4.0,8,8,0
19871,725,Ferrari,22.0,3,3,1
19870,725,Lotus-Climax,51.0,1,1,5
19855,724,Lotus-BRM,4.0,7,7,0
19854,724,Lola,0.0,9,9,0
19852,724,ATS,0.0,11,11,0
19841,723,Lola,0.0,9,9,0
19839,723,ATS,0.0,11,11,0
19830,722,Lotus-BRM,1.0,7,7,0
19828,722,Brabham,13.0,4,4,0
19817,721,Lola,0.0,10,10,0
19815,721,ATS,0.0,11,11,0
19803,720,ATS,0.0,10,10,0
19802,720,Scirocco,0.0,7,7,0
19559,734,Lotus-Climax,27.0,2,2,2
19558,734,BRM,31.0,1,1,2
19386,745,Ferrari,45.0,1,1,5
19385,745,Lotus-Climax,35.0,2,2,3
19384,744,De Tomaso-Alfa Romeo,0.0,9,9,0
19383,744,Lotus-Maserati,0.0,8,8,0
19378,744,Emeryson,0.0,10,10,0
19377,744,BRM,3.0,5,5,0
19366,743,BRM,1.0,5,5,0
19365,743,Cooper-Maserati,0.0,6,6,0
19364,743,Cooper-Climax,10.0,4,4,0
19363,743,Porsche,11.0,3,3,0
19355,742,Cooper-Maserati,0.0,6,6,0
19354,742,Cooper-Climax,9.0,4,4,0
19353,742,Porsche,11.0,3,3,0
19347,741,BRM,1.0,5,5,0
19346,741,Cooper-Maserati,0.0,6,6,0
19339,740,Cooper-Maserati,0.0,5,5,0
19332,739,Cooper-Maserati,0.0,5,5,0
19326,738,Ferrari,6.0,2,2,0
19325,738,Porsche,2.0,3,3,0
19136,755,Porsche,1.0,7,7,0
19135,755,Vanwall,0.0,13,13,0
19133,755,Cooper-Castellotti,3.0,6,6,0
19126,755,Ferrari,26.0,3,3,1
19132,755,Maserati,0.0,11,11,0
19131,755,Behra-Porsche,0.0,8,8,0
19130,755,JBW,0.0,12,12,0
19129,755,Cooper-Climax,48.0,1,1,6
19128,755,Team Lotus,34.0,2,2,2
19127,755,BRM,8.0,4,4,0
19125,755,Cooper-Maserati,3.0,5,5,0
19124,755,Aston Martin,0.0,10,10,0
19122,754,Vanwall,0.0,13,13,0
19121,754,Aston Martin,0.0,9,9,0
19114,754,Team Lotus,28.0,2,2,1
19120,754,Cooper-Castellotti,3.0,6,6,0
19118,754,JBW,0.0,11,11,0
19117,754,Maserati,0.0,10,10,0
19116,754,Behra-Porsche,0.0,8,8,0
19115,754,BRM,6.0,4,4,0
19113,754,Cooper-Maserati,3.0,5,5,0
19112,754,Ferrari,26.0,3,3,1
19111,754,Cooper-Climax,48.0,1,1,6
19109,753,Vanwall,0.0,12,12,0
19107,753,Cooper-Castellotti,0.0,10,10,0
19102,753,BRM,6.0,4,4,0
19106,753,Behra-Porsche,0.0,7,7,0
19105,753,JBW,0.0,9,9,0
19104,753,Cooper-Climax,48.0,1,1,6
19103,753,Team Lotus,28.0,2,2,1
19101,753,Ferrari,19.0,3,3,0
19100,753,Cooper-Maserati,3.0,5,5,0
19099,753,Aston Martin,0.0,6,6,0
19097,752,Vanwall,0.0,12,12,0
19095,752,Cooper-Castellotti,0.0,10,10,0
19089,752,Ferrari,16.0,3,3,0
19094,752,Behra-Porsche,0.0,7,7,0
19093,752,JBW,0.0,9,9,0
19092,752,Cooper-Climax,46.0,1,1,5
19091,752,Team Lotus,25.0,2,2,1
19090,752,BRM,6.0,4,4,0
19088,752,Cooper-Maserati,3.0,5,5,0
19087,752,Aston Martin,0.0,6,6,0
19098,752,Maserati,0.0,8,8,0
19081,751,Maserati,0.0,7,7,0
19086,751,Vanwall,0.0,11,11,0
19085,751,Aston Martin,0.0,10,10,0
19084,751,Cooper-Castellotti,0.0,9,9,0
19083,751,Scarab,0.0,8,8,0
19082,751,JBW,0.0,12,12,0
19080,751,Behra-Porsche,0.0,6,6,0
