constructorResultsId,raceId,name,points,status
857,99,Minardi,0.0,\N
858,100,Ferrari,16.0,\N
859,100,McLaren,10.0,\N
860,100,BAR,5.0,\N
861,100,Williams,4.0,\N
862,100,Sauber,3.0,\N
863,100,Jaguar,1.0,\N
864,100,Renault,0.0,\N
865,100,Toyota,0.0,\N
866,100,Jordan,0.0,\N
867,100,Minardi,0.0,\N
868,101,Ferrari,10.0,\N
869,101,BAR,9.0,\N
870,101,Renault,6.0,\N
871,101,McLaren,5.0,\N
872,101,Williams,6.0,\N
873,101,Jaguar,3.0,\N
874,101,Sauber,0.0,\N
875,101,Toyota,0.0,\N
876,101,Jordan,0.0,\N
877,101,Minardi,0.0,\N
878,102,Ferrari,18.0,\N
879,102,Renault,6.0,\N
880,102,Williams,7.0,\N
881,102,BAR,7.0,\N
882,102,Sauber,1.0,\N
883,102,McLaren,0.0,\N
884,102,Jaguar,0.0,\N
885,102,Toyota,0.0,\N
886,102,Jordan,0.0,\N
887,102,Minardi,0.0,\N
888,103,McLaren,12.0,\N
889,103,Ferrari,14.0,\N
890,103,Sauber,9.0,\N
891,103,Jaguar,3.0,\N
892,103,Toyota,1.0,\N
893,103,Renault,0.0,\N
894,103,Jordan,0.0,\N
895,103,Williams,0.0,\N
896,103,BAR,0.0,\N
897,103,Minardi,0.0,\N
898,104,Ferrari,18.0,\N
899,104,BAR,11.0,\N
900,104,Williams,6.0,\N
901,104,McLaren,3.0,\N
902,104,Sauber,1.0,\N
903,104,Jaguar,0.0,\N
904,104,Renault,0.0,\N
905,104,Toyota,0.0,\N
906,104,Jordan,0.0,\N
907,104,Minardi,0.0,\N
908,105,Ferrari,10.0,\N
909,105,BAR,11.0,\N
910,105,McLaren,6.0,\N
911,105,Renault,5.0,\N
912,105,Williams,4.0,\N
913,105,Sauber,3.0,\N
914,105,Jaguar,0.0,\N
915,105,Jordan,0.0,\N
916,105,Toyota,0.0,\N
917,105,Minardi,0.0,\N
918,106,Ferrari,10.0,\N
919,106,Williams,10.0,\N
920,106,BAR,11.0,\N
921,106,Renault,4.0,\N
922,106,McLaren,3.0,\N
923,106,Sauber,1.0,\N
924,106,Toyota,0.0,\N
925,106,Jaguar,0.0,\N
926,106,Jordan,0.0,\N
927,106,Minardi,0.0,\N
928,107,Williams,14.0,\N
929,107,McLaren,8.0,\N
930,107,Ferrari,8.0,\N
931,107,Renault,5.0,\N
932,107,BAR,3.0,\N
933,107,Sauber,1.0,\N
934,107,Toyota,0.0,\N
935,107,Jaguar,0.0,\N
936,107,Jordan,0.0,\N
937,107,Minardi,0.0,\N
938,108,McLaren,16.0,\N
939,108,Williams,9.0,\N
940,108,Ferrari,5.0,\N
941,108,Renault,6.0,\N
942,108,Sauber,3.0,\N
943,108,BAR,0.0,\N
944,108,Minardi,0.0,\N
945,108,Jordan,0.0,\N
946,108,Jaguar,0.0,\N
947,108,Toyota,0.0,\N
948,109,McLaren,10.0,\N
949,109,Ferrari,11.0,\N
950,109,Renault,10.0,\N
951,109,Williams,5.0,\N
952,109,BAR,2.0,\N
953,109,Sauber,1.0,\N
954,109,Jordan,0.0,\N
955,109,Toyota,0.0,\N
956,109,Minardi,0.0,\N
957,109,Jaguar,0.0,\N
958,110,Jordan,10.0,\N
959,110,McLaren,13.0,\N
960,110,Renault,7.0,\N
961,110,Sauber,4.0,\N
962,110,BAR,3.0,\N
963,110,Williams,2.0,\N
964,110,Jaguar,0.0,\N
965,110,Toyota,0.0,\N
966,110,Ferrari,0.0,\N
967,110,Minardi,0.0,\N
968,111,Ferrari,16.0,\N
969,111,McLaren,12.0,\N
970,111,Williams,7.0,\N
971,111,Renault,3.0,\N
972,111,BAR,1.0,\N
973,111,Toyota,0.0,\N
974,111,Sauber,0.0,\N
975,111,Jaguar,0.0,\N
976,111,Jordan,0.0,\N
977,111,Minardi,0.0,\N
978,112,Ferrari,16.0,\N
979,112,Renault,8.0,\N
980,112,Williams,9.0,\N
981,112,Toyota,3.0,\N
982,112,Jaguar,2.0,\N
983,112,Jordan,1.0,\N
984,112,BAR,0.0,\N
985,112,Sauber,0.0,\N
986,112,Minardi,0.0,\N
987,112,McLaren,0.0,\N
988,113,Ferrari,16.0,\N
989,113,McLaren,12.0,\N
990,113,BAR,5.0,\N
991,113,Williams,3.0,\N
992,113,Jaguar,2.0,\N
993,113,Renault,1.0,\N
994,113,Toyota,0.0,\N
995,113,Jordan,0.0,\N
996,113,Minardi,0.0,\N
997,113,Sauber,0.0,\N
998,114,Williams,15.0,\N
999,114,McLaren,10.0,\N
1000,114,Ferrari,7.0,\N
1001,114,Renault,7.0,\N
1002,114,Toyota,0.0,\N
1003,114,Jordan,0.0,\N
1004,114,Sauber,0.0,\N
1005,114,BAR,0.0,\N
1006,114,Minardi,0.0,\N
1007,114,Jaguar,0.0,\N
1008,115,Ferrari,14.0,\N
1009,115,Williams,14.0,\N
1010,115,Renault,5.0,\N
1011,115,McLaren,3.0,\N
1012,115,Jaguar,2.0,\N
1013,115,Toyota,1.0,\N
1014,115,Minardi,0.0,\N
1015,115,BAR,0.0,\N
1016,115,Sauber,0.0,\N
1017,115,Jordan,0.0,\N
1018,116,Williams,18.0,\N
1019,116,Ferrari,10.0,\N
1020,116,Renault,5.0,\N
1021,116,Jaguar,3.0,\N
1022,116,BAR,2.0,\N
1023,116,Sauber,1.0,\N
1024,116,Jordan,0.0,\N
1025,116,Minardi,0.0,\N
1026,116,McLaren,0.0,\N
1027,116,Toyota,0.0,\N
1028,117,Williams,18.0,\N
1029,117,Ferrari,8.0,\N
1030,117,McLaren,9.0,\N
1031,117,Jaguar,3.0,\N
1032,117,Toyota,1.0,\N
1033,117,BAR,0.0,\N
1034,117,Sauber,0.0,\N
1035,117,Minardi,0.0,\N
1036,117,Jordan,0.0,\N
1037,117,Renault,0.0,\N
1038,118,Ferrari,15.0,\N
1039,118,Williams,8.0,\N
1040,118,McLaren,10.0,\N
1041,118,Renault,3.0,\N
1042,118,Toyota,2.0,\N
1043,118,BAR,1.0,\N
1044,118,Sauber,0.0,\N
1045,118,Jordan,0.0,\N
1046,118,Jaguar,0.0,\N
1047,118,Minardi,0.0,\N
1048,119,Williams,10.0,\N
1049,119,McLaren,8.0,\N
1050,119,Renault,11.0,\N
1051,119,Toyota,7.0,\N
1052,119,Ferrari,2.0,\N
1053,119,BAR,1.0,\N
1054,119,Sauber,0.0,\N
1055,119,Jaguar,0.0,\N
1056,119,Minardi,0.0,\N
1057,119,Jordan,0.0,\N
1058,120,Renault,12.0,\N
1059,120,McLaren,12.0,\N
1060,120,Williams,11.0,\N
1061,120,Jaguar,3.0,\N
1062,120,Ferrari,1.0,\N
1063,120,Sauber,0.0,\N
1064,120,BAR,0.0,\N
1065,120,Toyota,0.0,\N
1066,120,Minardi,0.0,\N
1067,120,Jordan,0.0,\N
1068,121,Ferrari,16.0,\N
1069,121,Williams,12.0,\N
1070,121,McLaren,5.0,\N
1071,121,BAR,3.0,\N
1072,121,Jaguar,2.0,\N
1073,121,Renault,1.0,\N
1074,121,Sauber,0.0,\N
1075,121,Jordan,0.0,\N
1076,121,Minardi,0.0,\N
1077,121,Toyota,0.0,\N
1078,122,Ferrari,10.0,\N
1079,122,McLaren,8.0,\N
1080,122,Sauber,10.0,\N
1081,122,Renault,5.0,\N
1082,122,Williams,3.0,\N
1083,122,Jordan,2.0,\N
1084,122,Jaguar,1.0,\N
1085,122,Toyota,0.0,\N
1086,122,Minardi,0.0,\N
1087,122,BAR,0.0,\N
1088,123,Ferrari,11.0,\N
1089,123,McLaren,14.0,\N
1090,123,BAR,8.0,\N
1091,123,Renault,4.0,\N
1092,123,Toyota,2.0,\N
1093,123,Sauber,0.0,\N
1094,123,Jaguar,0.0,\N
1095,123,Williams,0.0,\N
1096,123,Jordan,0.0,\N
1097,123,Minardi,0.0,\N
1098,124,Ferrari,10.0,\N
1099,124,Williams,6.0,\N
1100,124,McLaren,4.0,\N
1101,124,Jaguar,3.0,\N
1102,124,Minardi,2.0,\N
1103,124,Toyota,1.0,\N
1104,124,BAR,0.0,\N
1105,124,Arrows,0.0,\N
1106,124,Jordan,0.0,\N
1107,124,Renault,0.0,\N
1108,124,Sauber,0.0,\N
1109,125,Williams,16.0,\N
1110,125,Ferrari,4.0,\N
1111,125,Renault,3.0,\N
1112,125,Sauber,3.0,\N
1113,125,Toyota,0.0,\N
1114,125,BAR,0.0,\N
1115,125,Jordan,0.0,\N
1116,125,Jaguar,0.0,\N
1117,125,Arrows,0.0,\N
1118,125,Minardi,0.0,\N
1119,125,McLaren,0.0,\N
1120,126,Ferrari,10.0,\N
1121,126,Williams,8.0,\N
1122,126,McLaren,4.0,\N
1123,126,Renault,3.0,\N
1124,126,Toyota,1.0,\N
1125,126,Jaguar,0.0,\N
1126,126,Jordan,0.0,\N
1127,126,BAR,0.0,\N
1128,126,Minardi,0.0,\N
1129,126,Sauber,0.0,\N
1130,126,Arrows,0.0,\N
1131,127,Ferrari,16.0,\N
1132,127,Williams,7.0,\N
1133,127,Renault,2.0,\N
1134,127,McLaren,1.0,\N
1135,127,BAR,0.0,\N
1136,127,Sauber,0.0,\N
1137,127,Minardi,0.0,\N
1138,127,Arrows,0.0,\N
1139,127,Jaguar,0.0,\N
1140,127,Toyota,0.0,\N
1141,127,Jordan,0.0,\N
1142,128,Ferrari,10.0,\N
1143,128,Williams,6.0,\N
1144,128,McLaren,4.0,\N
1145,128,Sauber,5.0,\N
1146,128,Arrows,1.0,\N
1147,128,BAR,0.0,\N
1148,128,Toyota,0.0,\N
1149,128,Renault,0.0,\N
1150,128,Jaguar,0.0,\N
1151,128,Jordan,0.0,\N
1152,128,Minardi,0.0,\N
1153,129,Ferrari,16.0,\N
1154,129,Williams,7.0,\N
1155,129,Jordan,2.0,\N
1156,129,McLaren,1.0,\N
1157,129,Renault,0.0,\N
1158,129,Toyota,0.0,\N
1159,129,BAR,0.0,\N
1160,129,Arrows,0.0,\N
1161,129,Minardi,0.0,\N
1162,129,Jaguar,0.0,\N
1163,129,Sauber,0.0,\N
1164,130,McLaren,10.0,\N
1165,130,Ferrari,6.0,\N
1166,130,Williams,4.0,\N
1167,130,Renault,3.0,\N
1168,130,Jordan,2.0,\N
1169,130,Arrows,1.0,\N
1170,130,Sauber,0.0,\N
1171,130,Jaguar,0.0,\N
1172,130,Minardi,0.0,\N
1173,130,Toyota,0.0,\N
1174,130,BAR,0.0,\N
1175,131,Ferrari,14.0,\N
1176,131,McLaren,9.0,\N
1177,131,Jordan,2.0,\N
1178,131,Renault,1.0,\N
1179,131,Williams,0.0,\N
1180,131,BAR,0.0,\N
1181,131,Sauber,0.0,\N
1182,131,Minardi,0.0,\N
1183,131,Arrows,0.0,\N
1184,131,Toyota,0.0,\N
1185,131,Jaguar,0.0,\N
1186,132,Ferrari,16.0,\N
1187,132,McLaren,4.0,\N
1188,132,Williams,3.0,\N
1189,132,Renault,2.0,\N
1190,132,Sauber,1.0,\N
1191,132,BAR,0.0,\N
1192,132,Jaguar,0.0,\N
1193,132,Arrows,0.0,\N
1194,132,Toyota,0.0,\N
1195,132,Minardi,0.0,\N
1196,132,Jordan,0.0,\N
1197,133,Ferrari,16.0,\N
1198,133,Williams,4.0,\N
1199,133,BAR,5.0,\N
1200,133,Sauber,1.0,\N
1201,133,Jordan,0.0,\N
1202,133,McLaren,0.0,\N
1203,133,Jaguar,0.0,\N
1204,133,Renault,0.0,\N
1205,133,Arrows,0.0,\N
1206,133,Toyota,0.0,\N
1207,133,Minardi,0.0,\N
1208,134,Ferrari,10.0,\N
1209,134,McLaren,10.0,\N
1210,134,Williams,5.0,\N
1211,134,Renault,1.0,\N
1212,134,Sauber,0.0,\N
1213,134,Minardi,0.0,\N
1214,134,Jaguar,0.0,\N
1215,134,Toyota,0.0,\N
1216,134,BAR,0.0,\N
1217,134,Jordan,0.0,\N
1218,134,Arrows,0.0,\N
1219,135,Ferrari,13.0,\N
1220,135,Williams,10.0,\N
1221,135,McLaren,2.0,\N
1222,135,Sauber,1.0,\N
1223,135,Jordan,0.0,\N
1224,135,Toyota,0.0,\N
1225,135,Jaguar,0.0,\N
1226,135,Arrows,0.0,\N
1227,135,BAR,0.0,\N
1228,135,Renault,0.0,\N
1229,135,Minardi,0.0,\N
1230,136,Ferrari,16.0,\N
1231,136,Williams,4.0,\N
1232,136,McLaren,5.0,\N
1233,136,Jordan,1.0,\N
1234,136,Sauber,0.0,\N
1235,136,Renault,0.0,\N
1236,136,BAR,0.0,\N
1237,136,Jaguar,0.0,\N
1238,136,Toyota,0.0,\N
1239,136,Minardi,0.0,\N
1240,137,Ferrari,16.0,\N
1241,137,Williams,6.0,\N
1242,137,McLaren,3.0,\N
1243,137,Jaguar,1.0,\N
1244,137,Toyota,0.0,\N
1245,137,BAR,0.0,\N
1246,137,Sauber,0.0,\N
1247,137,Jordan,0.0,\N
1248,137,Renault,0.0,\N
1249,137,Minardi,0.0,\N
1250,138,Ferrari,16.0,\N
1251,138,Jaguar,4.0,\N
1252,138,Renault,5.0,\N
1253,138,BAR,1.0,\N
1254,138,McLaren,0.0,\N
1255,138,Jordan,0.0,\N
1256,138,Sauber,0.0,\N
1257,138,Toyota,0.0,\N
1258,138,Minardi,0.0,\N
1259,138,Williams,0.0,\N
1260,139,Ferrari,16.0,\N
1261,139,McLaren,4.0,\N
1262,139,Williams,3.0,\N
1263,139,Renault,2.0,\N
1264,139,BAR,1.0,\N
1265,139,Jordan,0.0,\N
1266,139,Sauber,0.0,\N
1267,139,Jaguar,0.0,\N
1268,139,Toyota,0.0,\N
1269,139,Minardi,0.0,\N
1270,140,Ferrari,16.0,\N
1271,140,McLaren,4.0,\N
1272,140,Williams,3.0,\N
1273,140,Jordan,2.0,\N
1274,140,Renault,1.0,\N
1275,140,Sauber,0.0,\N
1276,140,Toyota,0.0,\N
1277,140,Jaguar,0.0,\N
1278,140,Minardi,0.0,\N
1279,140,BAR,0.0,\N
1280,141,Ferrari,14.0,\N
1281,141,McLaren,6.0,\N
1282,141,Sauber,4.0,\N
1283,141,Jordan,2.0,\N
1284,141,BAR,0.0,\N
1285,141,Jaguar,0.0,\N
1286,141,Prost,0.0,\N
1287,141,Arrows,0.0,\N
1288,141,Minardi,0.0,\N
1289,141,Benetton,0.0,\N
1290,141,Williams,0.0,\N
1291,142,Ferrari,16.0,\N
1292,142,McLaren,5.0,\N
1293,142,Jordan,3.0,\N
1294,142,Williams,2.0,\N
1295,142,Arrows,0.0,\N
1296,142,Prost,0.0,\N
1297,142,Jaguar,0.0,\N
1298,142,Benetton,0.0,\N
1299,142,Minardi,0.0,\N
1300,142,BAR,0.0,\N
1301,142,Sauber,0.0,\N
1302,143,McLaren,10.0,\N
1303,143,Ferrari,6.0,\N
1304,143,Sauber,4.0,\N
1305,143,BAR,3.0,\N
1306,143,Jordan,2.0,\N
1307,143,Benetton,1.0,\N
1308,143,Prost,0.0,\N
1309,143,Minardi,0.0,\N
1310,143,Williams,0.0,\N
1311,143,Jaguar,0.0,\N
1312,143,Arrows,0.0,\N
1313,144,Williams,10.0,\N
1314,144,McLaren,9.0,\N
1315,144,Ferrari,4.0,\N
1316,144,Jordan,3.0,\N
1317,144,Sauber,0.0,\N
1318,144,BAR,0.0,\N
1319,144,Prost,0.0,\N
1320,144,Arrows,0.0,\N
1321,144,Jaguar,0.0,\N
1322,144,Benetton,0.0,\N
1323,144,Minardi,0.0,\N
1324,145,Ferrari,10.0,\N
1325,145,Williams,6.0,\N
1326,145,BAR,4.0,\N
1327,145,Jordan,3.0,\N
1328,145,McLaren,2.0,\N
1329,145,Sauber,1.0,\N
1330,145,Prost,0.0,\N
1331,145,Arrows,0.0,\N
1332,145,Minardi,0.0,\N
1333,145,Benetton,0.0,\N
1334,145,Jaguar,0.0,\N
1335,146,McLaren,10.0,\N
1336,146,Ferrari,10.0,\N
1337,146,Sauber,3.0,\N
1338,146,BAR,2.0,\N
1339,146,Arrows,1.0,\N
1340,146,Jaguar,0.0,\N
1341,146,Prost,0.0,\N
1342,146,Benetton,0.0,\N
1343,146,Williams,0.0,\N
1344,146,Minardi,0.0,\N
1345,146,Jordan,0.0,\N
1346,147,Ferrari,16.0,\N
1347,147,Jaguar,4.0,\N
1348,147,BAR,3.0,\N
1349,147,McLaren,2.0,\N
1350,147,Prost,1.0,\N
1351,147,Benetton,0.0,\N
1352,147,Arrows,0.0,\N
1353,147,Sauber,0.0,\N
1354,147,Williams,0.0,\N
1355,147,Minardi,0.0,\N
1356,147,Jordan,0.0,\N
1357,148,Williams,10.0,\N
1358,148,Ferrari,6.0,\N
1359,148,McLaren,4.0,\N
1360,148,Sauber,3.0,\N
1361,148,Prost,2.0,\N
1362,148,Jaguar,1.0,\N
1363,148,Jordan,0.0,\N
1364,148,Minardi,0.0,\N
1365,148,Arrows,0.0,\N
1366,148,BAR,0.0,\N
1367,148,Benetton,0.0,\N
1368,149,Ferrari,12.0,\N
1369,149,Williams,9.0,\N
1370,149,McLaren,5.0,\N
1371,149,Jaguar,0.0,\N
1372,149,BAR,0.0,\N
1373,149,Sauber,0.0,\N
1374,149,Benetton,0.0,\N
1375,149,Prost,0.0,\N
1376,149,Minardi,0.0,\N
1377,149,Arrows,0.0,\N
1378,149,Jordan,0.0,\N
1379,150,Ferrari,14.0,\N
1380,150,Williams,6.0,\N
1381,150,McLaren,3.0,\N
1382,150,Jordan,2.0,\N
1383,150,Sauber,1.0,\N
1384,150,BAR,0.0,\N
1385,150,Prost,0.0,\N
1386,150,Benetton,0.0,\N
1387,150,Arrows,0.0,\N
1388,150,Jaguar,0.0,\N
1389,150,Minardi,0.0,\N
1390,151,McLaren,10.0,\N
1391,151,Ferrari,10.0,\N
1392,151,Williams,3.0,\N
1393,151,Sauber,3.0,\N
1394,151,Jordan,0.0,\N
1395,151,BAR,0.0,\N
1396,151,Jaguar,0.0,\N
1397,151,Arrows,0.0,\N
1398,151,Prost,0.0,\N
1399,151,Benetton,0.0,\N
1400,151,Minardi,0.0,\N
1401,152,Williams,10.0,\N
1402,152,Ferrari,6.0,\N
1403,152,BAR,4.0,\N
1404,152,Benetton,5.0,\N
1405,152,Prost,1.0,\N
1406,152,Arrows,0.0,\N
1407,152,Minardi,0.0,\N
1408,152,Jordan,0.0,\N
1409,152,McLaren,0.0,\N
1410,152,Sauber,0.0,\N
1411,152,Jaguar,0.0,\N
1412,153,Ferrari,16.0,\N
1413,153,McLaren,6.0,\N
1414,153,Williams,3.0,\N
1415,153,Sauber,1.0,\N
1416,153,BAR,0.0,\N
1417,153,Jordan,0.0,\N
1418,153,Jaguar,0.0,\N
1419,153,Arrows,0.0,\N
1420,153,Benetton,0.0,\N
1421,153,Prost,0.0,\N
1422,153,Minardi,0.0,\N
1423,154,Ferrari,12.0,\N
1424,154,McLaren,9.0,\N
1425,154,Benetton,4.0,\N
1426,154,Jordan,1.0,\N
1427,154,Williams,0.0,\N
1428,154,BAR,0.0,\N
1429,154,Prost,0.0,\N
1430,154,Arrows,0.0,\N
1431,154,Minardi,0.0,\N
1432,154,Jaguar,0.0,\N
1433,154,Sauber,0.0,\N
1434,155,Williams,14.0,\N
1435,155,Ferrari,9.0,\N
1436,155,Jaguar,2.0,\N
1437,155,BAR,1.0,\N
1438,155,Sauber,0.0,\N
1439,155,Jordan,0.0,\N
1440,155,Benetton,0.0,\N
1441,155,Prost,0.0,\N
1442,155,Minardi,0.0,\N
1443,155,Arrows,0.0,\N
1444,155,McLaren,0.0,\N
1445,156,McLaren,14.0,\N
1446,156,Ferrari,6.0,\N
1447,156,Jordan,3.0,\N
1448,156,Jaguar,2.0,\N
1449,156,Sauber,1.0,\N
1450,156,Benetton,0.0,\N
1451,156,Prost,0.0,\N
1452,156,BAR,0.0,\N
1453,156,Arrows,0.0,\N
1454,156,Williams,0.0,\N
1455,156,Minardi,0.0,\N
1456,157,Ferrari,12.0,\N
1457,157,Williams,7.0,\N
1458,157,McLaren,7.0,\N
1459,157,Benetton,0.0,\N
1460,157,Jordan,0.0,\N
1461,157,Sauber,0.0,\N
1462,157,BAR,0.0,\N
1463,157,Minardi,0.0,\N
1464,157,Prost,0.0,\N
1465,157,Arrows,0.0,\N
1466,157,Jaguar,0.0,\N
1467,158,Ferrari,16.0,\N
1468,158,Williams,4.0,\N
1469,158,BAR,4.0,\N
1470,158,Benetton,2.0,\N
1471,158,Minardi,0.0,\N
1472,158,Prost,0.0,\N
1473,158,Sauber,0.0,\N
1474,158,Jordan,0.0,\N
1475,158,McLaren,0.0,\N
1476,158,Arrows,0.0,\N
1477,158,Jaguar,0.0,\N
1478,159,Ferrari,10.0,\N
1479,159,Benetton,6.0,\N
1480,159,Jordan,7.0,\N
1481,159,Williams,3.0,\N
1482,159,Arrows,0.0,\N
1483,159,BAR,0.0,\N
1484,159,Minardi,0.0,\N
1485,159,McLaren,0.0,\N
1486,159,Jaguar,0.0,\N
1487,159,Prost,0.0,\N
1488,159,Sauber,0.0,\N
1489,160,Ferrari,13.0,\N
1490,160,McLaren,10.0,\N
1491,160,BAR,2.0,\N
1492,160,Sauber,1.0,\N
1493,160,Jaguar,0.0,\N
1494,160,Benetton,0.0,\N
1495,160,Minardi,0.0,\N
1496,160,Arrows,0.0,\N
1497,160,Jordan,0.0,\N
1498,160,Williams,0.0,\N
1499,160,Prost,0.0,\N
1500,161,McLaren,16.0,\N
1501,161,Ferrari,4.0,\N
1502,161,Williams,5.0,\N
1503,161,Jordan,1.0,\N
1504,161,Benetton,0.0,\N
1505,161,Sauber,0.0,\N
1506,161,Prost,0.0,\N
1507,161,Jaguar,0.0,\N
1508,161,Minardi,0.0,\N
1509,161,BAR,0.0,\N
1510,161,Arrows,0.0,\N
1511,162,McLaren,16.0,\N
1512,162,Ferrari,6.0,\N
1513,162,Williams,3.0,\N
1514,162,Jordan,1.0,\N
1515,162,Sauber,0.0,\N
1516,162,BAR,0.0,\N
1517,162,Benetton,0.0,\N
1518,162,Jaguar,0.0,\N
1519,162,Minardi,0.0,\N
1520,162,Prost,0.0,\N
1521,162,Arrows,0.0,\N
1522,163,Ferrari,13.0,\N
1523,163,McLaren,10.0,\N
1524,163,Benetton,2.0,\N
1525,163,Arrows,1.0,\N
1526,163,Sauber,0.0,\N
1527,163,Minardi,0.0,\N
1528,163,Prost,0.0,\N
1529,163,Williams,0.0,\N
1530,163,Jaguar,0.0,\N
1531,163,BAR,0.0,\N
1532,163,Jordan,0.0,\N
1533,164,McLaren,11.0,\N
1534,164,Ferrari,6.0,\N
1535,164,Benetton,4.0,\N
1536,164,Jaguar,3.0,\N
1537,164,Sauber,2.0,\N
1538,164,BAR,0.0,\N
1539,164,Prost,0.0,\N
1540,164,Jordan,0.0,\N
1541,164,Arrows,0.0,\N
1542,164,Williams,0.0,\N
1543,164,Minardi,0.0,\N
1544,165,Ferrari,16.0,\N
1545,165,Benetton,4.0,\N
1546,165,McLaren,3.0,\N
1547,165,Arrows,2.0,\N
1548,165,Jordan,1.0,\N
1549,165,BAR,0.0,\N
1550,165,Sauber,0.0,\N
1551,165,Williams,0.0,\N
1552,165,Minardi,0.0,\N
1553,165,Jaguar,0.0,\N
1554,165,Prost,0.0,\N
1555,166,McLaren,16.0,\N
1556,166,Ferrari,4.0,\N
1557,166,BAR,3.0,\N
1558,166,Williams,2.0,\N
1559,166,Jordan,1.0,\N
1560,166,Benetton,0.0,\N
1561,166,Sauber,0.0,\N
1562,166,Prost,0.0,\N
1563,166,Jaguar,0.0,\N
1564,166,Minardi,0.0,\N
1565,166,Arrows,0.0,\N
1566,167,McLaren,16.0,\N
1567,167,Ferrari,4.0,\N
1568,167,BAR,3.0,\N
1569,167,Williams,2.0,\N
1570,167,Sauber,1.0,\N
1571,167,Jaguar,0.0,\N
1572,167,Minardi,0.0,\N
1573,167,Benetton,0.0,\N
1574,167,Prost,0.0,\N
1575,167,Arrows,0.0,\N
1576,167,Jordan,0.0,\N
1577,168,Ferrari,10.0,\N
1578,168,McLaren,10.0,\N
1579,168,Williams,3.0,\N
1580,168,Sauber,2.0,\N
1581,168,Arrows,1.0,\N
1582,168,BAR,0.0,\N
1583,168,Jordan,0.0,\N
1584,168,Jaguar,0.0,\N
1585,168,Minardi,0.0,\N
1586,168,Prost,0.0,\N
1587,168,Benetton,0.0,\N
1588,169,McLaren,14.0,\N
1589,169,Ferrari,9.0,\N
1590,169,Williams,2.0,\N
1591,169,Jordan,1.0,\N
1592,169,Jaguar,0.0,\N
1593,169,Sauber,0.0,\N
1594,169,Benetton,0.0,\N
1595,169,BAR,0.0,\N
1596,169,Arrows,0.0,\N
1597,169,Minardi,0.0,\N
1598,169,Prost,0.0,\N
1599,170,McLaren,13.0,\N
1600,170,Ferrari,6.0,\N
1601,170,Williams,6.0,\N
1602,170,Jordan,1.0,\N
1603,170,BAR,0.0,\N
1604,170,Jaguar,0.0,\N
1605,170,Sauber,0.0,\N
1606,170,Benetton,0.0,\N
1607,170,Minardi,0.0,\N
1608,170,Arrows,0.0,\N
1609,170,Prost,0.0,\N
1610,171,Ferrari,10.0,\N
1611,171,McLaren,6.0,\N
1612,171,Williams,4.0,\N
1613,171,Arrows,3.0,\N
1614,171,Benetton,2.0,\N
1615,171,BAR,1.0,\N
1616,171,Sauber,0.0,\N
1617,171,Minardi,0.0,\N
1618,171,Prost,0.0,\N
1619,171,Jaguar,0.0,\N
1620,171,Jordan,0.0,\N
1621,172,Ferrari,16.0,\N
1622,172,Jordan,4.0,\N
1623,172,BAR,4.0,\N
1624,172,McLaren,2.0,\N
1625,172,Jaguar,0.0,\N
1626,172,Sauber,0.0,\N
1627,172,Prost,0.0,\N
1628,172,Benetton,0.0,\N
1629,172,Minardi,0.0,\N
1630,172,Williams,0.0,\N
1631,172,Arrows,0.0,\N
1632,173,Ferrari,13.0,\N
1633,173,McLaren,10.0,\N
1634,173,Williams,2.0,\N
1635,173,BAR,1.0,\N
1636,173,Jaguar,0.0,\N
1637,173,Sauber,0.0,\N
1638,173,Arrows,0.0,\N
1639,173,Jordan,0.0,\N
1640,173,Benetton,0.0,\N
1641,173,Minardi,0.0,\N
1642,173,Prost,0.0,\N
1643,174,Ferrari,14.0,\N
1644,174,McLaren,9.0,\N
1645,174,BAR,2.0,\N
1646,174,Jaguar,1.0,\N
1647,174,Benetton,0.0,\N
1648,174,Sauber,0.0,\N
1649,174,Arrows,0.0,\N
1650,174,Prost,0.0,\N
1651,174,Jordan,0.0,\N
1652,174,Minardi,0.0,\N
1653,174,Williams,0.0,\N
1654,175,Ferrari,10.0,\N
1655,175,Jordan,6.0,\N
1656,175,Williams,4.0,\N
1657,175,Benetton,3.0,\N
1658,175,Stewart,2.0,\N
1659,175,Arrows,1.0,\N
1660,175,BAR,0.0,\N
1661,175,Minardi,0.0,\N
1662,175,Sauber,0.0,\N
1663,175,Prost,0.0,\N
1664,175,McLaren,0.0,\N
1665,176,McLaren,10.0,\N
1666,176,Ferrari,8.0,\N
1667,176,Jordan,4.0,\N
1668,176,Williams,3.0,\N
1669,176,Prost,1.0,\N
1670,176,Benetton,0.0,\N
1671,176,Arrows,0.0,\N
1672,176,Minardi,0.0,\N
1673,176,BAR,0.0,\N
1674,176,Stewart,0.0,\N
1675,176,Sauber,0.0,\N
1676,177,Ferrari,10.0,\N
1677,177,McLaren,6.0,\N
1678,177,Stewart,4.0,\N
1679,177,Jordan,3.0,\N
1680,177,Benetton,2.0,\N
1681,177,Sauber,1.0,\N
1682,177,BAR,0.0,\N
1683,177,Minardi,0.0,\N
1684,177,Williams,0.0,\N
1685,177,Prost,0.0,\N
1686,177,Arrows,0.0,\N
1687,178,Ferrari,16.0,\N
1688,178,McLaren,4.0,\N
1689,178,Jordan,3.0,\N
1690,178,Benetton,3.0,\N
1691,178,Prost,0.0,\N
